run_dir,run_id,iteration,event,p1_idx,p2_idx,anc_idx,new_idx,lift_full_val,sentence_entropy,predictor_entropy,coverage_p1,coverage_p2,coverage_min,novelty_fraction,behavioral_delta_rate,length_delta_vs_anc_total,subsample_win,subsample_tie,subsample_loss,parent_gen_depth_p1,parent_gen_depth_p2,parent_gen_depth_max,is_merge_of_merge,noop_predictor_rate,snr_semantic_novelty_rate,slc_lost_count_p1,slc_lost_count_p2,slc_lost_count_max,n_merged_sentences,n_p1_sentences,n_p2_sentences,judge_clarity,judge_specificity,judge_internal_consistency,judge_coverage_vs_parents,judge_contradiction_present,judge_contradiction_span
P3_result/phase_a_main/hover/combine_all_score_plateau_s0,combine_all_score_plateau_s0,86,accepted,6,14,2,20,0.043333333333333335,0.48285520238915297,0.8112781244591328,0.4534713518173982,1.0,0.4534713518173982,0.002902757619738752,0.0,1905,0,4,1,2,6,6,False,0.0,0.0,1,0,1,126,35,106,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,45,accepted,3,5,0,8,0.033333333333333326,0.7918358565262624,0.946394630357186,0.8064516129032258,0.5795785124393252,0.5795785124393252,0.0,0.0,1044,0,3,2,2,3,3,False,0.25,0.0,0,11,11,62,36,67,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,53,accepted,3,6,0,10,0.03999999999999998,0.7849803410818628,0.946394630357186,0.8571428571428571,0.6229496283074696,0.6229496283074696,0.0,0.0,949,0,4,1,2,2,2,False,0.25,0.0,0,1,1,55,36,35,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,56,accepted,1,6,0,12,0.03666666666666668,0.6717966308861809,0.946394630357186,0.6525974025974026,0.7803030303030303,0.6525974025974026,0.0,0.2,894,0,4,1,1,2,2,False,0.25,0.0,0,0,0,51,23,35,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,63,rejected,10,11,6,,,0.9644525831766092,0.946394630357186,0.8455729468694474,0.8426465980044392,0.8426465980044392,0.0,0.0,368,0,2,3,3,3,3,True,0.5,,,,,,,,,,,,,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,87,accepted,4,7,0,15,0.0,0.6681273338436139,0.8112781244591328,0.4732128869161811,1.0,0.4732128869161811,0.0,0.0,901,0,3,2,2,3,3,False,0.25,0.0,2,0,2,53,45,53,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,100,rejected,4,14,0,,,0.9085913249182463,0.946394630357186,0.9613204061733474,0.8064516129032258,0.8064516129032258,0.0,0.0,938,0,2,3,2,2,2,False,0.5,,,,,,,,,,,,,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,114,accepted,8,11,2,18,0.0,0.8057362307072478,1.0,0.7027158040123045,0.6490982109076651,0.6490982109076651,0.0,0.0,1171,0,4,1,4,3,4,True,0.0,0.0,0,1,1,80,62,52,5,5,5,5,False,
P3_result/phase_a_main/hover/original_budget_proportional_s0,original_budget_proportional_s0,137,rejected,11,17,0,,,0.7780985600482113,0.946394630357186,0.8431631121397608,0.7027158040123045,0.7027158040123045,0.0,0.0,939,0,2,3,3,2,3,False,0.25,,,,,,,,,,,,,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,4,accepted,1,2,0,3,0.023333333333333317,0.7747930465220335,0.946394630357186,0.7954545454545454,0.7803030303030303,0.7803030303030303,0.0,0.0,540,0,4,1,1,1,1,False,0.5,0.0,0,0,0,32,23,16,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,13,accepted,2,4,0,5,0.0,0.5435644431995964,1.0,0.6229496283074696,1.0,0.6229496283074696,0.0,0.0,595,0,3,2,1,2,2,False,0.5,0.0,1,0,1,36,16,36,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,32,accepted,5,6,2,7,0.010000000000000009,0.7932007082907292,0.946394630357186,0.8148148148148148,0.6229496283074696,0.6229496283074696,0.0,0.0,721,0,3,2,3,2,3,True,0.25,0.0,0,1,1,58,36,39,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,41,accepted,3,5,2,9,0.0,0.954434002924965,0.8112781244591328,0.8426465980044392,1.0,0.8426465980044392,0.0,0.0,379,0,3,2,2,3,3,True,0.75,0.0,1,0,1,36,32,36,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,53,accepted,6,10,0,11,0.0,0.5254506799086206,0.8112781244591328,0.44482277221450406,1.0,0.44482277221450406,0.0,0.0,884,0,3,2,2,5,5,False,0.25,0.0,7,0,7,50,39,50,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,55,accepted,9,12,5,13,0.0,0.8892881527272397,1.0,0.7223033033822476,1.0,0.7223033033822476,0.0,0.0,535,0,3,2,4,5,5,True,0.5,0.0,0,0,0,69,36,69,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,90,accepted,2,14,0,15,0.020000000000000018,0.5595932476170057,0.946394630357186,0.5823863636363636,0.7954545454545454,0.5823863636363636,0.0,0.0,894,0,3,2,1,2,2,False,0.25,0.0,0,0,0,51,16,42,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,93,rejected,7,16,6,,,0.8385236246747336,0.946394630357186,0.8218731439070346,0.9236566440011833,0.8218731439070346,0.0,0.0,326,0,2,3,4,7,7,True,0.5,,,,,,,,,,,,,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,96,accepted,8,9,0,18,0.0,0.9929768866085175,0.8112781244591328,1.0,0.8083333333333333,0.8083333333333333,0.0,0.0,1122,0,3,2,5,4,5,True,0.75,0.0,0,0,0,64,64,36,5,5,5,5,False,
P3_result/phase_a_main/hover/original_immediate_s0,original_immediate_s0,98,accepted,3,19,0,20,-0.006666666666666654,0.9817186717010526,0.946394630357186,0.7738095238095238,0.7803030303030303,0.7738095238095238,0.0,0.0,934,0,4,1,2,2,2,True,0.5,0.0,0,0,0,51,32,36,5,5,5,5,False,
P3_result/phase_a_main/hover/original_score_plateau_s0,original_score_plateau_s0,32,accepted,3,6,0,7,0.03999999999999998,0.7849803410818628,0.946394630357186,0.8571428571428571,0.6229496283074696,0.6229496283074696,0.0,0.0,949,0,3,2,2,2,2,False,0.25,0.0,0,1,1,55,36,35,5,5,5,5,False,
P3_result/phase_a_main/hover/original_score_plateau_s0,original_score_plateau_s0,51,accepted,1,4,0,12,0.046666666666666634,0.6247931075258445,0.946394630357186,0.6019061583577713,0.7803030303030303,0.6019061583577713,0.0,0.0,989,0,4,1,1,2,2,False,0.25,0.0,0,0,0,60,23,45,5,5,5,5,False,
P3_result/phase_a_main/hover/original_score_plateau_s0,original_score_plateau_s0,57,accepted,7,15,2,16,0.010000000000000009,0.9848750167310901,0.946394630357186,0.8064516129032258,0.6739355996896306,0.6739355996896306,0.0,0.0,1182,0,3,2,3,4,4,True,0.25,0.0,0,1,1,81,55,70,5,5,5,5,False,
P3_result/phase_a_main/hover/original_score_plateau_s0,original_score_plateau_s0,117,accepted,7,10,3,21,0.01666666666666672,0.978806993096136,0.946394630357186,0.9762440704251049,0.8571428571428571,0.8571428571428571,0.0,0.0,673,0,4,1,3,3,3,True,0.5,0.0,1,0,1,73,55,54,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,45,accepted,3,5,0,8,0.043333333333333335,0.6812664125536126,1.0,0.6191902695577255,0.5732912773261918,0.5732912773261918,0.05303030303030303,0.0,960,0,3,2,2,3,3,False,0.25,0.01694915254237288,1,8,8,59,36,67,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,53,accepted,3,6,0,10,0.013333333333333364,0.7056907200979494,1.0,0.6724028997200587,0.6011426835958811,0.6011426835958811,0.0391566265060241,0.0,870,0,3,2,2,2,2,False,0.25,0.0,2,1,2,50,36,35,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,56,accepted,1,6,0,12,0.03666666666666668,0.6717966308861809,0.946394630357186,0.6525974025974026,0.7803030303030303,0.6525974025974026,0.0,0.2,894,0,4,1,1,2,2,False,0.25,0.0,0,0,0,51,23,35,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,61,accepted,10,13,1,14,0.023333333333333317,0.7908282183706478,0.946394630357186,0.9548880275624462,0.6734629871087783,0.6734629871087783,0.008875739644970414,0.0,569,0,3,2,3,3,3,True,0.5,0.0196078431372549,0,2,2,51,50,48,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,63,accepted,7,8,3,16,-0.003333333333333355,0.7934178692937714,0.946394630357186,0.7326313559640028,0.9875604538690477,0.7326313559640028,0.009501187648456057,0.2,456,1,1,3,3,4,4,True,0.5,0.0,1,0,1,66,53,59,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,71,accepted,2,9,0,18,0.010000000000000009,0.6536775065231636,0.946394630357186,0.6640533760838682,0.8378694077111477,0.6640533760838682,0.01838235294117647,0.0,638,0,3,2,1,2,2,False,0.5,0.0,0,0,0,34,16,35,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,75,accepted,6,16,0,20,0.003333333333333355,0.8366407419411673,0.946394630357186,0.41531136819516734,0.7995039682539682,0.41531136819516734,0.0,0.0,1388,0,4,1,2,5,5,True,0.0,0.0,1,0,1,85,35,66,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,4,accepted,1,2,0,3,0.023333333333333317,0.7747930465220335,0.946394630357186,0.7954545454545454,0.7803030303030303,0.7803030303030303,0.0,0.0,540,0,4,1,1,1,1,False,0.5,0.0,0,0,0,32,23,16,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,13,rejected,2,4,0,,,0.5593636130115008,0.946394630357186,0.6091409572390907,0.8082205472335069,0.6091409572390907,0.10126582278481013,0.0,515,0,1,4,1,2,2,False,0.5,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,32,accepted,4,5,0,6,0.033333333333333326,0.6998700293336566,1.0,0.6300748573920164,0.6011426835958811,0.6011426835958811,0.035422343324250684,0.0,858,0,3,2,2,2,2,False,0.25,0.0,2,1,2,53,36,39,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,45,rejected,6,7,1,,,0.8132697708589566,0.946394630357186,0.8728004092387316,0.6183862433862434,0.6183862433862434,0.0,0.0,703,0,2,3,3,2,3,True,0.25,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,48,accepted,7,8,1,9,0.003333333333333355,0.7894505328597247,0.946394630357186,0.6037878787878788,0.8728004092387316,0.6037878787878788,0.0,0.0,731,0,3,2,2,3,3,False,0.25,0.0,0,0,0,60,29,54,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,57,rejected,3,5,2,,,0.9722677162837141,0.946394630357186,0.8148148148148148,0.7803030303030303,0.7803030303030303,0.0,0.0,666,0,2,3,2,2,2,True,0.5,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,88,rejected,7,8,0,,,0.6694219821819812,0.946394630357186,0.5965763403263403,0.8728004092387316,0.5965763403263403,0.0,0.0,1041,0,2,3,2,3,3,False,0.25,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,100,accepted,3,12,0,13,0.006666666666666654,0.6501267132051686,0.946394630357186,0.9270003662026689,0.6444086823339872,0.6444086823339872,0.0,0.0,606,0,4,1,2,3,3,True,0.5,0.0,0,1,1,33,32,34,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,107,accepted,7,10,0,15,0.0,0.5883604945150887,0.8112781244591328,0.4074710012210012,0.8728004092387316,0.4074710012210012,0.0,0.2,1316,1,2,2,2,4,4,False,0.0,0.013333333333333334,0,0,0,75,29,69,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,113,accepted,4,9,1,17,0.010000000000000009,0.5310461061608639,0.946394630357186,0.4963937851492666,0.8208396532928507,0.4963937851492666,0.028037383177570093,0.0,707,0,4,1,2,4,4,True,0.25,0.0,2,1,2,59,36,60,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,117,accepted,8,16,0,19,0.016666666666666663,0.9658047283348064,0.946394630357186,0.8020833333333334,0.6037878787878788,0.6037878787878788,0.0,0.0,1344,0,3,2,3,2,3,False,0.25,0.0,0,0,0,82,54,52,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_immediate_s0,summarize_before_immediate_s0,120,accepted,5,13,2,21,-0.006666666666666654,0.9702159935838949,0.946394630357186,0.7803030303030303,0.8148148148148148,0.7803030303030303,0.0,0.0,732,0,3,2,2,4,4,True,0.5,0.0,0,0,0,56,39,33,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,32,rejected,3,6,0,,,0.7056907200979494,1.0,0.6724028997200587,0.6011426835958811,0.6011426835958811,0.0391566265060241,0.0,870,0,2,3,2,2,2,False,0.25,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,44,accepted,1,5,0,8,0.03666666666666668,0.5351688427223229,0.946394630357186,0.5731182795698925,0.7803030303030303,0.5731182795698925,0.0,0.0,1230,0,4,1,1,3,3,False,0.25,0.0,0,0,0,83,23,67,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,53,accepted,1,6,0,12,0.03666666666666668,0.6717966308861809,0.946394630357186,0.6525974025974026,0.7803030303030303,0.6525974025974026,0.0,0.2,894,0,4,1,1,2,2,False,0.25,0.0,0,0,0,51,23,35,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,77,accepted,8,11,5,16,0.0,0.7793406736120542,0.946394630357186,0.9802188944430323,0.8497929799423233,0.8497929799423233,0.0,0.0,373,0,3,2,4,5,5,True,0.5,0.0,0,0,0,88,83,85,5,5,5,5,False,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,86,rejected,6,14,2,,,0.41732642658059743,0.8112781244591328,0.34050954803226646,0.8013047343989949,0.34050954803226646,0.015384615384615385,0.0,1506,0,2,3,2,6,6,False,0.0,,,,,,,,,,,,,
P3_result/phase_a_main/hover/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,88,accepted,6,14,0,21,0.016666666666666663,0.5601729285704007,1.0,0.3817864211872393,0.6545847457552575,0.3817864211872393,0.04423076923076923,0.0,1506,0,3,2,2,6,6,False,0.0,0.011494252873563218,0,10,10,87,35,106,5,5,5,5,False,
P3_result/phase_a_main/ifbench/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,27,accepted,3,5,0,6,0.04972222222222211,0.8130474783783602,1.0,1.0,0.6538461538461539,0.6538461538461539,0.0,0.0,424,0,5,0,2,1,2,False,0.0,0.0,0,0,0,22,15,10,5,5,5,5,False,
P3_result/phase_a_main/ifbench/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,31,accepted,2,7,0,8,-0.0002777777777778212,0.842088781560647,1.0,1.0,1.0,1.0,0.012552301255230125,0.0,459,0,3,2,1,2,2,False,0.0,0.0,0,0,0,25,8,20,4,4,4,5,True,"The prompt instructs to 'first repeat the request word for word without any changes' but also says 'Do not add any words or characters before repeating the request.' These two instructions conflict because the first requires repetition and then an answer, while the second forbids adding anything before the repetition, which is contradictory."
P3_result/phase_a_main/ifbench/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,36,accepted,5,9,0,10,0.0008333333333333526,0.1432700321180351,1.0,0.6538461538461539,0.9992350061199511,0.6538461538461539,0.007853403141361256,0.0,6712,0,3,2,1,2,2,False,0.0,0.0,0,0,0,58,10,51,5,5,5,5,False,
P3_result/phase_a_main/ifbench/combine_all_immediate_s0,combine_all_immediate_s0,21,accepted,3,4,0,5,0.03083333333333338,0.9471772432519089,1.0,0.9375,1.0,0.9375,0.012048192771084338,0.0,519,0,4,1,2,2,2,False,0.0,0.0,0,0,0,26,14,15,4,5,5,5,False,
P3_result/phase_a_main/ifbench/combine_all_immediate_s0,combine_all_immediate_s0,27,rejected,2,4,0,,,0.889595191167314,1.0,0.9375,1.0,0.9375,0.017142857142857144,0.0,328,0,3,2,1,2,2,False,0.0,,,,,,,,,,,,,
P3_result/phase_a_main/ifbench/combine_all_immediate_s0,combine_all_immediate_s0,50,accepted,5,10,1,11,0.03499999999999992,0.9300894255562056,1.0,0.9866071428571428,1.0,0.9866071428571428,0.0,0.2,573,1,2,2,3,2,3,True,0.0,0.0,0,0,0,33,26,15,4,4,5,5,False,
P3_result/phase_a_main/ifbench/combine_all_score_plateau_s0,combine_all_score_plateau_s0,36,accepted,3,6,0,7,-0.01388888888888895,0.23469323137618503,1.0,1.0,1.0,1.0,0.007444168734491315,0.2,6862,0,3,2,2,2,2,False,0.0,0.0,0,0,0,59,15,51,4,4,5,5,False,
P3_result/phase_a_main/ifbench/original_budget_proportional_s0,original_budget_proportional_s0,27,accepted,3,5,0,6,0.04972222222222211,0.8130474783783602,1.0,1.0,0.6538461538461539,0.6538461538461539,0.0,0.0,424,0,5,0,2,1,2,False,0.0,0.0,0,0,0,22,15,10,5,5,5,5,False,
P3_result/phase_a_main/ifbench/original_budget_proportional_s0,original_budget_proportional_s0,31,accepted,2,7,0,8,0.0,0.7219280948873623,0.0,0.7445704003598741,1.0,0.7445704003598741,0.0,0.0,345,0,3,2,1,2,2,False,0.0,0.0,1,0,1,20,8,20,5,5,5,5,False,
P3_result/phase_a_main/ifbench/original_budget_proportional_s0,original_budget_proportional_s0,36,accepted,5,9,0,10,0.0,0.050798721674164604,0.0,0.3568319160257566,1.0,0.3568319160257566,0.0,0.0,6560,0,3,2,1,2,2,False,0.0,0.0,0,0,0,51,10,51,5,5,5,5,False,
P3_result/phase_a_main/ifbench/original_immediate_s0,original_immediate_s0,21,accepted,3,4,0,5,0.0,0.7219280948873623,0.0,0.5911634674983571,1.0,0.5911634674983571,0.0,0.0,214,0,3,2,2,2,2,False,0.0,0.0,4,0,4,15,14,15,5,5,5,5,False,
P3_result/phase_a_main/ifbench/original_immediate_s0,original_immediate_s0,27,accepted,5,6,0,7,0.0,0.7219280948873623,0.0,1.0,0.7150275275275275,0.7150275275275275,0.0,0.0,214,0,3,2,3,1,3,True,0.0,0.0,0,0,0,15,15,8,4,4,5,5,False,
P3_result/phase_a_main/ifbench/original_immediate_s0,original_immediate_s0,30,accepted,1,8,0,9,0.0,0.8366407419411673,0.0,0.7202951824004455,1.0,0.7202951824004455,0.0,0.0,333,0,3,2,1,2,2,False,0.0,0.0,2,0,2,15,9,15,4,4,5,5,False,
P3_result/phase_a_main/ifbench/original_immediate_s0,original_immediate_s0,36,accepted,7,9,2,11,0.0005555555555555314,0.9320201587042913,1.0,0.664630241780341,0.7445704003598741,0.664630241780341,0.0,0.0,204,0,3,2,4,3,4,True,0.0,0.0,3,1,3,16,15,15,4,4,5,5,False,
P3_result/phase_a_main/ifbench/original_score_plateau_s0,original_score_plateau_s0,36,accepted,5,6,0,7,0.0,0.9852281360342515,0.0,0.6276403369542007,1.0,0.6276403369542007,0.0,0.0,221,0,3,2,3,2,3,False,0.5,0.0,19,0,19,14,129,14,4,4,5,5,False,
P3_result/phase_a_main/ifbench/original_score_plateau_s0,original_score_plateau_s0,57,accepted,3,10,0,11,0.0,0.08650421412134598,0.0,0.5484049679735913,1.0,0.5484049679735913,0.0,0.0,6310,0,3,2,2,4,4,False,0.0,0.0,0,0,0,90,15,90,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,27,accepted,3,5,0,6,0.04972222222222211,0.8130474783783602,1.0,1.0,0.6538461538461539,0.6538461538461539,0.0,0.0,424,0,5,0,2,1,2,False,0.0,0.0,0,0,0,22,15,10,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,31,accepted,2,7,0,8,0.007500000000000062,0.7671316904273879,1.0,0.9274193548387097,0.9699248120300752,0.9274193548387097,0.0,0.0,401,0,3,2,1,2,2,False,0.0,0.0,0,0,0,22,8,20,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_budget_proportional_s0,summarize_before_budget_proportional_s0,36,accepted,5,8,0,10,0.004166666666666652,0.6620967530389114,1.0,0.576348488113194,1.0,0.576348488113194,0.0,0.0,511,0,4,1,1,3,3,True,0.0,0.0,0,0,0,27,10,22,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_immediate_s0,summarize_before_immediate_s0,21,accepted,3,4,0,5,0.014444444444444482,0.906359331174966,1.0,0.9346590909090908,0.836723753829017,0.836723753829017,0.004310344827586207,0.0,443,0,3,2,2,2,2,False,0.0,0.0,0,1,1,22,14,15,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_immediate_s0,summarize_before_immediate_s0,28,rejected,2,4,0,,,0.8136524099222412,1.0,0.8649193548387097,0.9699248120300752,0.8649193548387097,0.0,0.4,270,1,1,3,1,2,2,False,0.0,,,,,,,,,,,,,
P3_result/phase_a_main/ifbench/summarize_before_immediate_s0,summarize_before_immediate_s0,30,accepted,2,7,0,8,0.021666666666666612,0.8387794678549644,1.0,0.8024193548387097,0.9699248120300752,0.8024193548387097,0.0,0.2,246,1,4,0,1,2,2,False,0.0,0.0,0,0,0,16,8,14,5,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_immediate_s0,summarize_before_immediate_s0,36,accepted,6,9,2,10,-0.05194444444444435,0.38787615811961085,1.0,1.0,0.9988716340269277,0.9988716340269277,0.0019801980198019802,0.0,5685,0,3,2,4,2,4,False,0.0,0.014285714285714285,0,0,0,70,27,51,4,5,5,5,False,
P3_result/phase_a_main/ifbench/summarize_before_score_plateau_s0,summarize_before_score_plateau_s0,36,accepted,3,6,0,7,-0.011388888888888893,0.18508069777624653,1.0,1.0,1.0,1.0,0.0,0.2,6748,0,4,1,2,2,2,False,0.0,0.0,0,0,0,58,15,51,4,4,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,112,accepted,3,8,0,9,0.013333333333333364,0.5961959795072822,0.946394630357186,0.8229166666666666,0.6146428571428572,0.6146428571428572,0.0,0.0,1010,0,3,2,2,1,2,False,0.25,0.0,0,0,0,66,52,22,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,119,rejected,9,10,8,,,0.8943426462690938,0.946394630357186,1.0,0.8170238095238095,0.8170238095238095,0.004098360655737705,0.0,1050,0,2,3,3,2,3,True,0.5,,,,,,,,,,,,,
P4_result/phase_a_main/hotpotqa/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,121,accepted,10,11,0,12,-0.016666666666666663,0.8128720684437298,0.946394630357186,0.6325000000000001,0.9981527093596059,0.6325000000000001,0.003590664272890485,0.0,1622,0,3,2,2,4,4,False,0.25,0.0,0,0,0,94,35,80,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,185,accepted,9,15,0,16,-0.010000000000000064,0.9971738343073082,0.946394630357186,0.7947114138130472,1.0,0.7947114138130472,0.0035398230088495575,0.0,1817,0,3,2,3,4,4,True,0.25,0.0,0,0,0,105,66,76,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_budget_proportional_s0,combine_all_budget_proportional_s0,187,accepted,10,15,0,18,-0.013333333333333364,0.9122828071055981,1.0,0.6135825139772508,1.0,0.6135825139772508,0.0032626427406199023,0.0,1862,0,3,2,2,4,4,False,0.0,0.0,0,0,0,105,35,76,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,33,accepted,3,4,0,5,-0.010000000000000009,0.9431858609667473,0.946394630357186,0.8163076923076923,1.0,0.8163076923076923,0.004032258064516129,0.0,1472,0,3,2,2,3,3,False,0.5,0.0,0,0,0,98,58,78,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,118,accepted,3,6,0,7,-0.009999999999999898,0.9542275555080525,0.946394630357186,0.8125,0.7980769230769231,0.7980769230769231,0.0,0.0,1075,0,4,1,2,2,2,False,0.5,0.0,0,0,0,72,58,53,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,131,accepted,6,8,0,9,-0.05333333333333329,0.844644843600317,0.946394630357186,0.5961538461538461,0.9989285714285714,0.5961538461538461,0.0,0.0,1907,0,3,2,2,5,5,False,0.25,0.0,0,0,0,122,53,107,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,176,rejected,7,9,3,,,0.9638476427733654,0.946394630357186,0.7970769230769231,1.0,0.7970769230769231,0.0,0.0,1361,0,2,3,3,6,6,True,0.25,,,,,,,,,,,,,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,225,accepted,9,11,0,12,-0.033333333333333326,0.9389031267854695,0.946394630357186,0.9993827160493827,0.7980769230769231,0.7980769230769231,0.0,0.0,2784,0,3,2,6,4,6,True,0.25,0.0,0,0,0,155,122,85,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,230,rejected,7,12,0,,,0.6442153439902908,0.946394630357186,0.7980769230769231,0.9998713991769548,0.7980769230769231,0.0,0.0,3387,0,1,4,3,7,7,True,0.25,,,,,,,,,,,,,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,259,accepted,7,12,3,15,-0.023333333333333373,0.9968519255971731,0.946394630357186,0.7975560897435897,1.0,0.7975560897435897,0.0,0.0,2238,0,3,2,3,7,7,True,0.25,0.0,0,0,0,155,72,155,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_immediate_s0,combine_all_immediate_s0,266,accepted,11,13,1,17,-0.00666666666666671,0.7441265110103006,0.946394630357186,0.7903225806451613,0.8,0.7903225806451613,0.0,0.0,945,0,3,2,4,3,4,False,0.5,0.0,0,0,0,88,85,56,5,5,5,5,False,
P4_result/phase_a_main/hotpotqa/combine_all_score_plateau_s0,combine_all_score_plateau_s0,45,rejected,3,6,0,,,0.9362877152340485,0.946394630357186,0.8043478260869565,0.7946428571428571,0.7946428571428571,0.0,0.0,1260,0,2,3,2,3,3,False,0.5,,,,,,,,,,,,,
